Date;Champ;Nomenclature;Code NAF;Libellé NAF;Type de données;Nombre d'emplois vacants;Taux d'emplois vacants (en %)
2009-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;1837.0;0.14
2009-T3;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;2597.0;0.4
2009-T3;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;2598.0;0.4
2009-T3;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;2213.0;0.35
2009-T3;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;2212.0;0.35
2009-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;2655.0;0.42
2009-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;2656.0;0.42
2009-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1233.0;0.73
2009-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1228.0;0.73
2009-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;4200.0;0.46
2009-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;1935.0;0.19
2009-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;1933.0;0.19
2009-T3;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;624.0;0.24
2009-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;15484.0;1.07
2009-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;15487.0;1.07
2009-T3;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;322.0;0.19
2009-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1797.0;0.59
2009-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1793.0;0.59
2009-T3;Plus de 10 salariés;A4;Construction;Construction;Brutes;3175.0;0.31
2009-T3;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;5276.0;0.18
2009-T3;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;5275.0;0.18
2009-T3;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;25036.0;0.31
2009-T3;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;25033.0;0.31
2009-T3;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;16111.0;0.95
2009-T3;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;16108.0;0.95
2009-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;52037.0;0.38
2009-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;52041.0;0.38
2009-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;6.0;0.03
2009-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;5579.0;0.21
2009-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;5577.0;0.21
2009-T4;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;37.0;0.02
2009-T4;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;121.0;0.09
2009-T4;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;2573.0;0.25
2009-T4;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;6534.0;0.28
2009-T4;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;6533.0;0.28
2009-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;1442.0;0.11
2009-T4;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;2644.0;0.43
2009-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;4273.0;0.67
2009-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;4272.0;0.67
2009-T4;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;2906.0;0.46
2009-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1110.0;0.65
2009-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1105.0;0.65
2009-T4;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;4666.0;0.51
2009-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2565.0;0.26
2009-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2567.0;0.26
2009-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;771.0;0.28
2009-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14844.0;1.02
2009-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14848.0;1.02
2009-T4;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;416.0;0.23
2009-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1553.0;0.51
2009-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1556.0;0.51
2009-T4;Plus de 10 salariés;A4;Construction;Construction;Brutes;2573.0;0.25
2009-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;5743.0;0.19
2009-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;5741.0;0.19
2009-T4;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;28107.0;0.35
2009-T4;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;28108.0;0.35
2009-T4;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;15619.0;0.9
2009-T4;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;15615.0;0.9
2010-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;54379.0;0.4
2010-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;54382.0;0.4
2010-T1;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;33.0;0.15
2010-T1;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;6544.0;0.25
2010-T1;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;6546.0;0.25
2010-T1;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;40.0;0.02
2010-T1;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;131.0;0.1
2010-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;3033.0;0.3
2010-T1;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7584.0;0.33
2010-T1;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7585.0;0.33
2010-T1;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;1676.0;0.13
2010-T1;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;2762.0;0.45
2010-T1;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;4450.0;0.7
2010-T1;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;4448.0;0.7
2010-T1;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;2629.0;0.42
2010-T1;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;876.0;0.52
2010-T1;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;879.0;0.52
2010-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;4295.0;0.47
2010-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;4294.0;0.47
2010-T1;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2155.0;0.22
2010-T1;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2157.0;0.22
2010-T1;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;612.0;0.22
2010-T1;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14920.0;1.02
2010-T1;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14925.0;1.02
2010-T1;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;530.0;0.3
2010-T1;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;2108.0;0.69
2010-T1;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;2104.0;0.69
2010-T1;Plus de 10 salariés;A4;Construction;Construction;Brutes;3033.0;0.3
2010-T1;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;6749.0;0.23
2010-T1;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;6750.0;0.23
2010-T1;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;29064.0;0.36
2010-T1;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;29063.0;0.36
2010-T1;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;15537.0;0.89
2010-T1;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;15532.0;0.89
2010-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59313.0;0.43
2010-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59308.0;0.43
2010-T2;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;23.0;0.1
2010-T2;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;7750.0;0.3
2010-T2;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;7751.0;0.3
2010-T2;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;52.0;0.03
2010-T2;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;191.0;0.14
2010-T2;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;2973.0;0.29
2010-T2;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7344.0;0.31
2010-T2;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7343.0;0.31
2010-T2;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;2925.0;0.23
2010-T2;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3113.0;0.47
2010-T2;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;3527.0;0.55
2010-T2;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;3526.0;0.55
2010-T2;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;2307.0;0.36
2010-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;902.0;0.53
2010-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;906.0;0.53
2010-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;5013.0;0.54
2010-T2;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;3027.0;0.3
2010-T2;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;3030.0;0.3
2010-T2;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;1201.0;0.44
2010-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;16783.0;1.13
2010-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;16778.0;1.13
2010-T2;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;437.0;0.24
2010-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1744.0;0.56
2010-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1741.0;0.56
2010-T2;Plus de 10 salariés;A4;Construction;Construction;Brutes;2973.0;0.29
2010-T2;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;8016.0;0.27
2010-T2;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;8018.0;0.27
2010-T2;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;30339.0;0.37
2010-T2;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;17984.0;1.02
2010-T2;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;17979.0;1.02
2010-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59804.0;0.43
2010-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59810.0;0.43
2010-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;20.0;0.09
2010-T3;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8590.0;0.33
2010-T3;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8591.0;0.33
2010-T3;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;216.0;0.13
2010-T3;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;233.0;0.17
2010-T3;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;232.0;0.17
2010-T3;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;3474.0;0.34
2010-T3;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7727.0;0.33
2010-T3;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7725.0;0.33
2010-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;2063.0;0.16
2010-T3;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3111.0;0.46
2010-T3;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;3660.0;0.57
2010-T3;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;3659.0;0.57
2010-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;2132.0;0.34
2010-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;2131.0;0.34
2010-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1070.0;0.62
2010-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1066.0;0.62
2010-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;4915.0;0.53
2010-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;4916.0;0.53
2010-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;3318.0;0.32
2010-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;3321.0;0.32
2010-T3;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;742.0;0.28
2010-T3;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;741.0;0.28
2010-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;16468.0;1.11
2010-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;16464.0;1.11
2010-T3;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;429.0;0.24
2010-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1647.0;0.53
2010-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1643.0;0.53
2010-T3;Plus de 10 salariés;A4;Construction;Construction;Brutes;3474.0;0.34
2010-T3;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;9059.0;0.31
2010-T3;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;9060.0;0.31
2010-T3;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;30065.0;0.37
2010-T3;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;30068.0;0.37
2010-T3;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;17205.0;0.99
2010-T3;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;17209.0;0.99
2010-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;91237.0;0.66
2010-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;91242.0;0.66
2010-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;19.0;0.09
2010-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;12783.0;0.49
2010-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;12782.0;0.49
2010-T4;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;79.0;0.05
2010-T4;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;223.0;0.17
2010-T4;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;4745.0;0.47
2010-T4;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;11577.0;0.49
2010-T4;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;11575.0;0.49
2010-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3708.0;0.29
2010-T4;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3982.0;0.64
2010-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;6387.0;0.99
2010-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;6390.0;0.99
2010-T4;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;5139.0;0.81
2010-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1671.0;0.96
2010-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1678.0;0.96
2010-T4;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;8451.0;0.91
2010-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;6163.0;0.61
2010-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;6159.0;0.61
2010-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;1184.0;0.43
2010-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;20567.0;1.38
2010-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;20573.0;1.38
2010-T4;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;1381.0;0.75
2010-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;3175.0;1.03
2010-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;3181.0;1.03
2010-T4;Plus de 10 salariés;A4;Construction;Construction;Brutes;4745.0;0.47
2010-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;13104.0;0.45
2010-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;13102.0;0.45
2010-T4;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;51638.0;0.63
2010-T4;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;21757.0;1.23
2010-T4;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;21751.0;1.23
2011-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;104717.0;0.75
2011-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;104723.0;0.75
2011-T1;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;72.0;0.33
2011-T1;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;16218.0;0.62
2011-T1;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;16217.0;0.62
2011-T1;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;293.0;0.17
2011-T1;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;251.0;0.19
2011-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;5519.0;0.54
2011-T1;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;12749.0;0.55
2011-T1;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;12753.0;0.55
2011-T1;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;4488.0;0.35
2011-T1;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;4487.0;0.35
2011-T1;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;7490.0;1.18
2011-T1;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;7491.0;1.18
2011-T1;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;8145.0;1.25
2011-T1;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;8147.0;1.25
2011-T1;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;4648.0;0.73
2011-T1;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1651.0;0.95
2011-T1;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1643.0;0.95
2011-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;10023.0;1.07
2011-T1;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;7437.0;0.74
2011-T1;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;7442.0;0.74
2011-T1;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;1463.0;0.51
2011-T1;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;19920.0;1.33
2011-T1;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;19926.0;1.33
2011-T1;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;1302.0;0.7
2011-T1;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;3044.0;0.99
2011-T1;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;3050.0;0.99
2011-T1;Plus de 10 salariés;A4;Construction;Construction;Brutes;5519.0;0.54
2011-T1;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;16833.0;0.58
2011-T1;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;16834.0;0.58
2011-T1;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;60982.0;0.75
2011-T1;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;21383.0;1.2
2011-T1;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;21389.0;1.2
2011-T2;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;192583.0;1.1
2011-T2;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;192571.0;1.1
2011-T2;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;69.0;0.27
2011-T2;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;22813.0;0.79
2011-T2;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;22809.0;0.79
2011-T2;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;438.0;0.25
2011-T2;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;446.0;0.3
2011-T2;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;447.0;0.3
2011-T2;Ensemble;A21;F;Construction (section F de la Naf);Brutes;16961.0;1.07
2011-T2;Ensemble;A21;F;Construction (section F de la Naf);Brutes;16962.0;1.07
2011-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;29049.0;0.92
2011-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;29060.0;0.92
2011-T2;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;4997.0;0.36
2011-T2;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;4998.0;0.36
2011-T2;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;23821.0;2.2
2011-T2;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;23826.0;2.2
2011-T2;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;14055.0;1.88
2011-T2;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;14059.0;1.88
2011-T2;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;5727.0;0.75
2011-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;5306.0;1.98
2011-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;5329.0;1.98
